-0.0967  	-0.1802  	-0.2458  	0.39781  	0.66708  	-0.2139  	0.13204  	-0.1303  	0.14590  	0.02793  	0.31715  	0.98773  	-0.0200  	-0.2173  	-1.2424  	0.06947  	-0.1618  	0.40554  	-0.0432  	0.59800  	-0.2745  	-0.4078  	-0.6946  	0.65581  	-0.1602  	0.05252  	-0.2809  	-0.2279  	-0.5741  	-0.3808  	0.20312  	0.24380  	0.02174  	-0.1477  	0.29965  	0.35030  	-0.2510  	-0.0746  	-0.5972  	-0.1189  	0.53396  	0.00341  	-0.0816  	0.37629  	0.12044  	-0.0946  	0.02385  	-0.0179  	-0.0057  	-0.1277  	-0.0546  	-0.0469  	-0.0542  	-0.0510  	-0.0052  	0.01162  	0.02691  	0.00980  	-0.0118  	-0.0325  	-0.0280  	0.03735  	0.09187  	-0.0133  	0.15431  	-0.0586  	0.15159  	0.01195  	-0.0046  	0.50801  	
-0.2631  	-0.2157  	-0.3340  	0.21290  	0.59969  	-0.3537  	0.03157  	-0.1463  	0.11961  	0.04209  	0.37062  	0.94813  	-0.0717  	-0.3075  	-1.2699  	0.00348  	-0.1221  	0.36227  	-0.0201  	0.52801  	-0.2231  	-0.4135  	-0.6092  	0.62674  	-0.2449  	0.09435  	-0.2339  	-0.2571  	-0.6453  	-0.3944  	0.19477  	0.25061  	-0.0112  	-0.1530  	0.29349  	0.34521  	-0.2429  	-0.0539  	-0.6160  	-0.1464  	0.53137  	0.00841  	-0.1001  	0.36123  	0.12813  	-0.0841  	0.02284  	-0.0322  	-0.0141  	-0.1155  	-0.0692  	-0.0426  	-0.0438  	-0.0449  	-0.0054  	0.00434  	0.02044  	0.01222  	-0.0110  	-0.0405  	-0.0265  	0.03758  	0.08734  	-0.0150  	0.15317  	-0.0592  	0.15312  	0.01309  	-0.0056  	0.53589  	
-0.2373  	-0.1756  	-0.2786  	0.15921  	0.54465  	-0.3322  	0.08467  	-0.1376  	0.12982  	0.04185  	0.30477  	0.91777  	-0.0520  	-0.3112  	-1.2921  	0.01090  	-0.1220  	0.36907  	-0.0503  	0.54798  	-0.3056  	-0.3881  	-0.5651  	0.59900  	-0.2066  	0.10213  	-0.2826  	-0.2228  	-0.5691  	-0.3926  	0.20731  	0.22443  	0.00326  	-0.1563  	0.19893  	0.36218  	-0.2707  	-0.0621  	-0.5832  	-0.1584  	0.58383  	0.02236  	-0.0699  	0.37320  	0.12813  	-0.0942  	0.03632  	-0.0134  	-0.0092  	-0.1281  	-0.0789  	-0.0385  	-0.0524  	-0.0411  	-0.0014  	0.00689  	0.02717  	0.00886  	-0.0037  	-0.0458  	-0.0226  	0.03944  	0.08925  	-0.0149  	0.15296  	-0.0614  	0.15594  	0.01364  	-0.0061  	0.55915  	
-0.0400  	-0.1873  	-0.1826  	0.32854  	0.60950  	-0.0973  	0.08404  	-0.1233  	0.18599  	-0.0637  	0.14142  	0.94389  	-0.0066  	-0.3316  	-1.2150  	0.12908  	-0.0754  	0.35806  	-0.0572  	0.50081  	-0.3640  	-0.4114  	-0.6019  	0.57093  	-0.1956  	0.11286  	-0.2679  	-0.1527  	-0.5365  	-0.3792  	0.21473  	0.27562  	0.02050  	-0.1390  	0.18933  	0.35196  	-0.2992  	-0.0753  	-0.5721  	-0.1632  	0.60853  	-0.0016  	-0.0440  	0.39262  	0.12612  	-0.0950  	0.03037  	-0.0100  	-0.0019  	-0.1299  	-0.0692  	-0.0417  	-0.0500  	-0.0495  	0.00219  	0.00541  	0.02342  	0.01040  	-0.0112  	-0.0464  	-0.0221  	0.04291  	0.09932  	-0.0024  	0.15411  	-0.0646  	0.16141  	0.01392  	-0.0058  	0.56074  	
0.19600  	-0.1097  	-0.0776  	0.49456  	0.67411  	-0.0743  	0.11037  	-0.1093  	0.19288  	0.02544  	0.09154  	1.06802  	0.02564  	-0.3155  	-1.2106  	0.20723  	-0.1521  	0.39794  	-0.0387  	0.60981  	-0.4125  	-0.4009  	-0.6664  	0.49326  	-0.2484  	0.08897  	-0.3730  	-0.0779  	-0.5031  	-0.3813  	0.19789  	0.26907  	0.00877  	-0.1330  	0.18877  	0.38099  	-0.3194  	-0.0595  	-0.5435  	-0.1387  	0.61095  	0.00597  	-0.0351  	0.39616  	0.11546  	-0.0987  	0.03041  	0.01589  	0.01375  	-0.1411  	-0.0572  	-0.0395  	-0.0466  	-0.0510  	0.00341  	0.00238  	0.02932  	0.00918  	-0.0083  	-0.0518  	-0.0267  	0.03847  	0.09466  	-0.0053  	0.15399  	-0.0672  	0.16983  	0.01355  	-0.0058  	0.55581  	
0.22358  	-0.1088  	-0.0610  	0.51666  	0.71131  	-0.0798  	0.11694  	-0.1715  	0.14842  	0.05093  	0.10980  	0.99498  	-0.0051  	-0.3048  	-1.2393  	0.24722  	-0.1735  	0.41482  	-0.0621  	0.64785  	-0.4407  	-0.4038  	-0.7174  	0.49859  	-0.2215  	0.07877  	-0.3588  	-0.0964  	-0.4733  	-0.3725  	0.17210  	0.28535  	0.00808  	-0.1325  	0.20834  	0.43747  	-0.3291  	-0.0650  	-0.5536  	-0.1045  	0.58067  	-0.0032  	-0.0431  	0.38935  	0.11879  	-0.0944  	0.03082  	0.01231  	0.01486  	-0.1347  	-0.0509  	-0.0412  	-0.0480  	-0.0506  	0.00357  	0.00405  	0.03000  	0.01428  	-0.0113  	-0.0461  	-0.0234  	0.02907  	0.10082  	-0.0093  	0.15541  	-0.0705  	0.17883  	0.01351  	-0.0063  	0.57394  	
-0.0344  	-0.1915  	-0.2609  	0.55373  	0.71117  	-0.2037  	0.05968  	-0.1575  	0.15037  	0.00919  	0.13925  	1.03707  	-0.0351  	-0.3026  	-1.2786  	0.15433  	-0.1608  	0.41149  	-0.0548  	0.66454  	-0.4026  	-0.4285  	-0.7233  	0.55981  	-0.1945  	0.08316  	-0.3588  	-0.0715  	-0.4975  	-0.3677  	0.18251  	0.27373  	-0.0155  	-0.1388  	0.21884  	0.43401  	-0.3510  	-0.0727  	-0.5635  	-0.1374  	0.56391  	0.00848  	-0.0575  	0.39509  	0.12381  	-0.1061  	0.02136  	0.00430  	0.00029  	-0.1393  	-0.0520  	-0.0374  	-0.0478  	-0.0453  	0.00211  	0.00572  	0.03653  	0.00935  	-0.0032  	-0.0430  	-0.0242  	0.03310  	0.09544  	-0.0137  	0.15523  	-0.0728  	0.18651  	0.01316  	-0.0062  	0.58963  	
-0.1970  	-0.2397  	-0.4394  	0.64432  	0.90399  	-0.3472  	0.06982  	-0.1041  	0.18019  	0.02271  	0.21458  	1.19721  	0.05290  	-0.1550  	-1.0614  	0.06979  	-0.1933  	0.40001  	-0.0801  	0.68567  	-0.3715  	-0.3962  	-0.7257  	0.53726  	-0.2510  	0.10519  	-0.4272  	0.01317  	-0.4593  	-0.3685  	0.18940  	0.19956  	0.08271  	-0.1260  	0.26640  	0.33350  	-0.4074  	-0.1164  	-0.5611  	-0.1406  	0.49880  	0.02763  	-0.1042  	0.35443  	0.12555  	-0.0936  	0.04344  	0.00324  	0.01148  	-0.1410  	-0.0613  	-0.0410  	-0.0482  	-0.0416  	-0.0016  	0.00961  	0.02449  	0.00645  	-0.0090  	-0.0441  	-0.0165  	0.03484  	0.08273  	-0.0154  	0.15236  	-0.0743  	0.19260  	0.01275  	-0.0056  	0.58989  	
-0.0509  	-0.1628  	-0.3947  	0.72590  	0.95423  	-0.2896  	0.07596  	-0.0596  	0.17083  	0.03994  	0.18969  	1.22465  	0.09545  	-0.0346  	-1.0229  	0.09125  	-0.2078  	0.37837  	-0.0959  	0.68105  	-0.3542  	-0.4205  	-0.7446  	0.53445  	-0.2387  	0.12129  	-0.4195  	-0.0171  	-0.4413  	-0.3323  	0.17717  	0.18859  	0.08554  	-0.1196  	0.29912  	0.32502  	-0.3931  	-0.1285  	-0.5596  	-0.1449  	0.49579  	0.04912  	-0.0897  	0.35864  	0.11284  	-0.0908  	0.04692  	-0.0104  	0.00791  	-0.1342  	-0.0583  	-0.0483  	-0.0552  	-0.0368  	-0.0127  	0.00031  	0.03762  	0.00747  	-0.0136  	-0.0373  	-0.0268  	0.03898  	0.09681  	-0.0120  	0.14513  	-0.0751  	0.19655  	0.01142  	-0.0041  	0.56991  	
0.13969  	-0.0847  	-0.2175  	0.66074  	0.82353  	-0.1404  	0.08911  	0.02506  	0.20896  	-0.0190  	0.13342  	1.17974  	0.06548  	0.06705  	-1.0122  	0.11588  	-0.1491  	0.40899  	-0.0320  	0.61057  	-0.2180  	-0.3299  	-0.6798  	0.56022  	-0.2337  	0.09582  	-0.3131  	-0.1649  	-0.5445  	-0.3503  	0.18873  	0.20021  	0.06372  	-0.1462  	0.28436  	0.24759  	-0.2971  	-0.0729  	-0.5760  	-0.1527  	0.55535  	0.02425  	-0.0510  	0.39510  	0.12524  	-0.0792  	0.01999  	-0.0059  	-0.0017  	-0.1243  	-0.0839  	-0.0456  	-0.0569  	-0.0355  	-0.0095  	0.00911  	0.02398  	0.00835  	-0.0075  	-0.0466  	-0.0331  	0.04200  	0.08119  	-0.0213  	0.13620  	-0.0765  	0.19869  	0.01027  	-0.0020  	0.54269  	
-0.0716  	-0.1245  	-0.3108  	0.53466  	0.82881  	-0.2155  	0.09463  	-0.1099  	0.19019  	0.05127  	0.18172  	1.13092  	-0.0342  	-0.2128  	-1.1058  	0.09369  	-0.1634  	0.38952  	-0.0251  	0.61031  	-0.2729  	-0.3937  	-0.6471  	0.53672  	-0.2353  	0.07795  	-0.3483  	-0.1313  	-0.5560  	-0.3550  	0.19697  	0.21529  	0.01589  	-0.1398  	0.23145  	0.30963  	-0.2891  	-0.0773  	-0.5607  	-0.1542  	0.54032  	0.01388  	-0.0595  	0.37917  	0.13544  	-0.0804  	0.01653  	-0.0075  	-0.0019  	-0.1384  	-0.0659  	-0.0412  	-0.0550  	-0.0430  	-0.0043  	0.00432  	0.03224  	0.02546  	-0.0136  	-0.0480  	-0.0296  	0.03332  	0.08911  	-0.0177  	0.12559  	-0.0786  	0.19763  	0.00896  	-0.0005  	0.54029  	
-0.2492  	-0.1916  	-0.3006  	0.15361  	0.60047  	-0.3263  	0.06299  	-0.1315  	0.13949  	0.07406  	0.31855  	0.89827  	-0.0917  	-0.3537  	-1.3060  	-0.0137  	-0.1099  	0.36591  	-0.0417  	0.55667  	-0.2652  	-0.3964  	-0.5799  	0.54393  	-0.1985  	0.10657  	-0.3116  	-0.1876  	-0.6031  	-0.4090  	0.17620  	0.23761  	-0.0095  	-0.1606  	0.20868  	0.34811  	-0.2418  	-0.0718  	-0.5818  	-0.1983  	0.57194  	-0.0041  	-0.0883  	0.37394  	0.13255  	-0.0916  	0.02323  	-0.0217  	-0.0020  	-0.1289  	-0.0711  	-0.0409  	-0.0507  	-0.0415  	-0.0046  	0.00602  	0.02750  	0.01462  	-0.0058  	-0.0467  	-0.0219  	0.03607  	0.09005  	-0.0099  	0.11548  	-0.0796  	0.19549  	0.00816  	0.00045  	0.53960  	
-0.1376  	-0.1647  	-0.2153  	0.21787  	0.54861  	-0.1654  	0.08294  	-0.1713  	0.15725  	-0.0315  	0.17944  	0.90802  	-0.0459  	-0.3651  	-1.1835  	0.07767  	-0.0640  	0.33845  	-0.0256  	0.52972  	-0.2848  	-0.3863  	-0.5458  	0.57566  	-0.1951  	0.11206  	-0.2080  	-0.2156  	-0.5643  	-0.3896  	0.21973  	0.24728  	0.00470  	-0.1649  	0.16639  	0.32871  	-0.2657  	-0.0604  	-0.5884  	-0.1449  	0.59588  	0.00385  	-0.0508  	0.39014  	0.12480  	-0.0971  	0.03084  	-0.0012  	-0.0105  	-0.1404  	-0.0676  	-0.0379  	-0.0554  	-0.0445  	-0.0041  	0.00674  	0.02236  	0.00264  	-0.0078  	-0.0444  	-0.0215  	0.04210  	0.09064  	-0.0073  	0.10564  	-0.0795  	0.19265  	0.00734  	0.00078  	0.53570  	
0.11984  	-0.1245  	-0.1370  	0.46510  	0.67351  	-0.0928  	0.06964  	-0.1363  	0.18275  	-0.0065  	0.01822  	0.99045  	-0.0059  	-0.3653  	-1.1826  	0.19328  	-0.0917  	0.37872  	-0.0421  	0.56307  	-0.3713  	-0.4027  	-0.6036  	0.53656  	-0.2472  	0.09314  	-0.3247  	-0.1773  	-0.5389  	-0.3826  	0.19303  	0.27623  	0.02385  	-0.1501  	0.16521  	0.33310  	-0.3175  	-0.0639  	-0.5636  	-0.1082  	0.59731  	-0.0028  	-0.0347  	0.42132  	0.11406  	-0.0943  	0.03034  	0.00871  	0.01572  	-0.1412  	-0.0673  	-0.0407  	-0.0524  	-0.0466  	0.00386  	0.00267  	0.01896  	0.00918  	-0.0098  	-0.0519  	-0.0253  	0.03775  	0.09200  	-0.0074  	0.09755  	-0.0781  	0.19036  	0.00680  	0.00188  	0.51724  	
0.15895  	-0.1029  	-0.0750  	0.39940  	0.58798  	-0.1391  	0.08794  	-0.1647  	0.12148  	0.10456  	0.13437  	0.95560  	-0.0321  	-0.3521  	-1.3193  	0.22065  	-0.1640  	0.41290  	-0.0696  	0.57618  	-0.4220  	-0.3935  	-0.6653  	0.50047  	-0.2133  	0.08420  	-0.3566  	-0.1445  	-0.4974  	-0.3687  	0.18433  	0.27803  	0.00282  	-0.1459  	0.18491  	0.41133  	-0.3209  	-0.0614  	-0.5644  	-0.1302  	0.59964  	-0.0016  	-0.0219  	0.40757  	0.11705  	-0.0989  	0.03188  	0.01126  	0.02164  	-0.1498  	-0.0645  	-0.0440  	-0.0483  	-0.0543  	0.00403  	-0.0106  	0.02624  	0.01341  	-0.0200  	-0.0559  	-0.0307  	0.03513  	0.10958  	-0.0044  	0.09124  	-0.0763  	0.18767  	0.00604  	0.00258  	0.51759  	
-0.1049  	-0.1430  	-0.2325  	0.35721  	0.62089  	-0.3153  	0.09125  	-0.1778  	0.14244  	0.07092  	0.18240  	0.91878  	-0.0628  	-0.3535  	-1.3334  	0.16295  	-0.1293  	0.37450  	-0.0278  	0.54206  	-0.3615  	-0.3819  	-0.6753  	0.55783  	-0.1711  	0.09007  	-0.2905  	-0.2284  	-0.5386  	-0.3362  	0.18062  	0.25650  	-0.0168  	-0.1474  	0.23717  	0.43066  	-0.2883  	-0.0660  	-0.5765  	-0.1517  	0.59253  	0.01545  	-0.0765  	0.37618  	0.12263  	-0.0966  	0.02820  	0.00813  	0.01420  	-0.1396  	-0.0679  	-0.0398  	-0.0549  	-0.0434  	-0.0056  	0.00120  	0.01774  	0.01523  	-0.0152  	-0.0517  	-0.0265  	0.03781  	0.10655  	-0.0120  	0.08638  	-0.0724  	0.18547  	0.00545  	0.00290  	0.50599  	
-0.2911  	-0.2004  	-0.3998  	0.36277  	0.70192  	-0.3947  	0.05971  	-0.1343  	0.12879  	0.03966  	0.27847  	0.97043  	-0.0387  	-0.2708  	-1.2095  	0.02429  	-0.1243  	0.32369  	-0.0353  	0.56253  	-0.3104  	-0.3887  	-0.6371  	0.60902  	-0.2002  	0.10389  	-0.2987  	-0.2828  	-0.5353  	-0.3572  	0.17967  	0.22566  	0.01079  	-0.1407  	0.26298  	0.36307  	-0.2682  	-0.0667  	-0.5756  	-0.1640  	0.52258  	0.04513  	-0.1048  	0.35768  	0.13326  	-0.0940  	0.03031  	-0.0156  	-0.0003  	-0.1472  	-0.0715  	-0.0335  	-0.0519  	-0.0421  	-0.0022  	0.00076  	0.02254  	0.00578  	-0.0076  	-0.0469  	-0.0161  	0.04384  	0.08452  	-0.0100  	0.08346  	-0.0664  	0.18376  	0.00521  	0.00245  	0.51149  	
-0.2813  	-0.2313  	-0.3879  	0.42111  	0.77106  	-0.3363  	0.09769  	-0.0891  	0.15532  	0.01379  	0.35337  	1.09608  	-0.0184  	-0.1892  	-1.1209  	0.01408  	-0.1624  	0.35637  	-0.0816  	0.65319  	-0.2824  	-0.3908  	-0.6329  	0.62227  	-0.2804  	0.10333  	-0.3469  	-0.1359  	-0.6019  	-0.3939  	0.20741  	0.20964  	0.06795  	-0.1277  	0.30163  	0.28003  	-0.2867  	-0.0965  	-0.5873  	-0.1657  	0.49898  	0.04851  	-0.1173  	0.35395  	0.12262  	-0.0962  	0.03587  	-0.0135  	0.01620  	-0.1298  	-0.0605  	-0.0393  	-0.0591  	-0.0463  	-0.0070  	0.01009  	0.02303  	0.01067  	-0.0143  	-0.0508  	-0.0217  	0.03977  	0.08749  	-0.0099  	0.07607  	-0.0589  	0.18673  	0.00455  	0.00212  	0.51864  	
-0.2735  	-0.2096  	-0.4074  	0.42148  	0.76805  	-0.4309  	0.10217  	-0.0877  	0.15259  	0.05832  	0.39090  	1.12017  	0.00051  	-0.2067  	-1.1854  	-0.0001  	-0.1988  	0.35453  	-0.0726  	0.67568  	-0.2771  	-0.4108  	-0.6482  	0.58222  	-0.3162  	0.11451  	-0.3718  	-0.0806  	-0.5621  	-0.3977  	0.19959  	0.19964  	0.07511  	-0.1376  	0.28332  	0.28570  	-0.2978  	-0.1087  	-0.5845  	-0.1720  	0.51159  	0.05227  	-0.1160  	0.34997  	0.13617  	-0.0920  	0.03197  	-0.0180  	0.00815  	-0.1295  	-0.0724  	-0.0420  	-0.0575  	-0.0480  	-0.0126  	0.00416  	0.02607  	0.01387  	-0.0044  	-0.0509  	-0.0237  	0.04444  	0.08145  	-0.0135  	0.07494  	-0.0516  	0.18683  	0.00349  	0.00253  	0.52897  	
-0.2775  	-0.2191  	-0.4186  	0.31777  	0.71519  	-0.4752  	0.07249  	-0.0903  	0.15526  	0.10983  	0.39287  	1.07048  	-0.0206  	-0.2421  	-1.2951  	-0.0075  	-0.1856  	0.37316  	-0.0626  	0.68651  	-0.2716  	-0.4304  	-0.6662  	0.55699  	-0.2973  	0.12331  	-0.3917  	-0.0901  	-0.5457  	-0.3923  	0.19299  	0.20440  	0.06605  	-0.1365  	0.26372  	0.29881  	-0.2968  	-0.1071  	-0.5736  	-0.1678  	0.52203  	0.03698  	-0.1164  	0.36118  	0.13606  	-0.0929  	0.03333  	-0.0226  	0.00269  	-0.1278  	-0.0683  	-0.0443  	-0.0492  	-0.0439  	-0.0118  	0.00682  	0.02646  	0.01091  	-0.0064  	-0.0400  	-0.0230  	0.04678  	0.07759  	-0.0142  	0.07983  	-0.0479  	0.18443  	0.00218  	0.00305  	0.52939  	
